1.2706e-06,4.1233
0.0081089,4.0233
0.027924,4.0124
0.11263,3.9318
0.19733,3.8966
0.28204,3.8593
0.36674,3.8238
0.45145,3.7887
0.53615,3.7528
0.62086,3.7194
0.70556,3.688
0.79026,3.6591
0.87497,3.6321
0.95967,3.607
1.0444,3.5845
1.1291,3.5637
1.2138,3.5445
1.2985,3.5258
1.3832,3.5094
1.4679,3.4939
1.5526,3.4794
1.6373,3.4666
1.722,3.4528
1.8067,3.4385
1.8914,3.4243
1.9761,3.4095
2.0608,3.3924
2.1455,3.3715
2.2302,3.3448
2.3149,3.3063
2.3996,3.2287
2.4429,3.1286
2.4657,3.0286
2.4808,2.9286
2.4844,2.8997
2.4947,2.7997
2.5031,2.7
