0.018904,782.87
-0.052028,693.79
1.8852,9.8023
-0.73429,843.21
-0.25278,922.33
2.3177,770.95
-2.2885,42.66
2.3648,378.19
-1.554,704.34
0.8356,729.51
0.4322,224.28
0.87556,269.05
-0.69489,673.03
0.60139,477.49
1.5558,623.72
-2.4037,236.44
-2.0806,177.12
2.374,829.64
0.75675,766.92
-1.3438,934.48
-0.48254,107.89
-1.8899,182.23
-1.1578,99.095
-1.2108,489.76
-0.84167,193.25
-1.7388,895.89
-0.75996,99.09
-1.8917,44.166
1.9208,557.3
-2.0286,772.5
2.1502,311.94
-0.5049,178.98
-2.263,338.96
-0.78813,210.15
1.1798,510.15
1.4734,906.36
0.22453,628.92
0.93112,101.53
1.9682,390.85
-2.226,54.617
-0.98169,501.28
-2.269,431.72
-1.5226,997.56
1.1008,811.6
1.1088,485.65
1.889,894.45
0.41216,137.55
-2.1466,390
2.1137,927.36
1.5019,917.49
-1.0703,713.57
0.21832,618.34
2.4239,343.29
1.0784,936.03
1.6948,124.77
-0.3337,730.59
-0.14688,646.48
0.30357,833.15
-1.1545,398.28
1.2451,749.82
0.019439,835.22
0.73405,322.46
-0.96127,552.26
-1.8064,979.13
-0.12214,549.31
-0.6877,330.42
1.4406,619.47
1.4015,360.64
0.84256,756.51
-1.8325,413.9
-2.3922,492.35
0.2992,694.74
-0.9959,972.73
2.197,327.75
2.4045,837.8
-1.0669,739.07
1.5041,954.17
1.9806,31.923
0.48763,356.87
1.9201,662.65
2.2187,281.5
0.24579,230.38
1.1419,711.13
0.38379,624.57
-2.3707,590.61
-0.26735,660.44
0.73151,47.555
0.10601,348.78
-0.63844,451.34
2.1857,240.9
1.6477,715.05
1.7454,856.18
-0.63733,281.51
0.46592,731.05
1.8628,137.76
2.1675,836.72
0.84232,138.6
-1.4661,588.21
0.76925,366.16
-2.1397,806.76
