0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.013668,1
0.023524,1
0.03126,1
0.050602,1
0.58049,1
2.6467,1
3.8424,1
4.1121,1
-0.23677,1
3.1954,1
4.134,1
2.8259,1
2.5489,1
2.6931,1
2.3144,1
3.5036,1
2.7033,1
1.057,1
-0.44999,1
-0.4451,1
-1.8319,1
-0.6912,1
-0.41631,1
0.39479,1
1.4094,1
-0.067283,1
0.40082,1
-1.6765,1
-3.0094,1
-2.9658,1
-2.8139,1
-2.1029,1
-1.7886,1
-1.0515,1
-0.33154,1
-0.00027238,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.026246,1
1.4175,1
2.3404,1
1.9203,1
2.8051,1
4.2382,1
4.2743,1
2.8574,1
4.2758,1
4.9662,1
4.8662,1
3.8788,1
2.521,1
3.5651,1
3.3848,1
3.6869,1
3.1176,1
2.8487,1
2.1836,1
0.18726,1
0.91501,1
0.0053402,1
-0.37207,1
-0.37225,1
0.33741,1
1.0426,1
0.33741,1
-0.37219,1
-0.96565,1
0.13474,1
0.46979,1
0.46799,1
0.80472,1
0.80717,1
1.4932,1
2.2074,1
3.3239,1
4.1708,1
4.5251,1
4.3083,1
4.2568,1
4.8156,1
5.2028,1
4.5034,1
4.6358,1
3.3841,1
1.5935,1
1.3703,1
0.22134,1
-2.5008,1
-1.8485,1
-1.6727,1
-1.0737,1
-1.065,1
-1.4701,1
-1.7157,1
-1.5508,1
-1.6473,1
-1.3644,1
-1.5766,1
-1.4219,1
-1.4997,1
-1.242,1
-1.4213,1
-1.9789,1
-2.4495,1
-1.771,1
-0.67,1
-0.65407,1
-0.79789,1
-3.6676,1
-3.2481,1
-2.1471,1
-1.5972,1
-1.3075,1
-0.80837,1
-0.29408,1
-0.039143,1
-0.012101,1
-0.00027238,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.012859,1
0.13367,1
1.3164,1
2.9506,1
4.3345,1
5.7205,1
5.4552,1
5.8237,1
6.0151,1
3.7866,1
2.7655,1
2.3944,1
2.948,1
1.8924,1
2.5999,1
1.8149,1
1.3287,1
1.3425,1
2.057,1
0.67879,1
0.67879,1
2.0956,1
3.7768,1
1.8459,1
3.0051,1
1.3509,1
3.1006,1
1.4034,1
1.4141,1
1.4248,1
-0.50076,1
-1.2951,1
0.40453,1
0.21185,1
-0.11201,1
1.1354,1
-0.62707,1
1.4858,1
0.011324,1
0.55864,1
0.18866,1
1.1018,1
1.1079,1
0.37419,1
0.18726,1
0.5484,1
0.54637,1
-0.86914,1
-0.24991,1
1.3988,1
-2.4102,1
5.0098,1
2.5027,1
3.1156,1
2.6317,1
0.96709,1
3.2753,1
1.7871,1
2.998,1
1.6541,1
1.8721,1
2.0978,1
0.89478,1
1.3038,1
-0.078976,1
1.4977,1
2.1259,1
0.089321,1
1.1053,1
1.3141,1
3.1926,1
0.52137,1
1.3521,1
1.3591,1
1.3661,1
1.7966,1
1.8134,1
2.4758,1
0.995,1
1.8602,1
-2.6906,1
