0,10
0.03,0.60342
0.045334,0.40738
0.060669,0.30309
0.076004,0.23752
0.091338,0.22317
0.10667,0.21896
0.12201,0.21329
0.13734,0.20156
0.15267,0.19381
0.16801,0.18714
0.18334,0.17974
0.19868,0.17333
0.21401,0.16867
0.22934,0.1649
0.24468,0.16027
0.26001,0.1539
0.27534,0.14636
0.29068,0.13729
0.30601,0.13316
0.32134,0.13203
0.33668,0.13152
0.35201,0.13114
0.36734,0.13084
0.38267,0.13057
0.39801,0.13028
0.41334,0.12993
0.42868,0.12956
0.44401,0.1291
0.45934,0.12862
0.47467,0.12809
0.49,0.12739
0.50534,0.12645
0.52067,0.1252
0.53601,0.12338
0.55134,0.11922
0.56668,0.10298
0.58201,0.092582
0.59734,0.091709
0.61268,0.091059
0.62801,0.090461
0.64335,0.089957
0.65868,0.089621
0.67401,0.089256
0.68934,0.089073
0.70468,0.088847
0.72001,0.088715
0.73535,0.088574
0.75068,0.088418
0.76601,0.088299
0.78134,0.088141
0.79668,0.087936
0.81201,0.087753
0.82734,0.087492
0.84267,0.087211
0.85801,0.086682
0.87334,0.085984
0.88867,0.084719
0.904,0.082327
0.91933,0.076819
0.93467,0.062748
0.95,0.029319
1,0
